_00_LOGTIME,_01_DENSITY,_02_PRESS,_03_PUMP_RATE,_04_PUMP_TTL,_05_PRESS_1,_06_PRESS_2,_07_RATE_1,_08_RATE_2,_09_WTR_RATE,_10_DENS_BKUP,_11_WATER_STG_TTL,_12_PUMP_STG_TTL,_13_JOB_NUMBER,_14_MARKER
46170.43265,8.396001,26,2.076619,0.811429,26,18,2.076619,0,0,0,0,0.811429,3,0
46170.432662,8.396001,26,2.078214,0.84619,26,18,2.078214,0,0,0,0,0.84619,3,0
46170.432674,8.396001,26,2.075357,0.884286,26,18,2.075357,0,0,0,0,0.884286,3,0
46170.432685,8.396001,36,2.118548,0.919048,36,18,2.118548,0,0,0,0,0.919048,3,0
46170.432697,8.396001,36,2.204,0.95881,36,18,2.204,0,0,0,0,0.95881,3,0
46170.432708,8.396001,36,2.245476,0.995952,36,18,2.245476,0,0,0,0,0.995952,3,0
46170.43272,8.396001,36,2.257905,1.037143,36,18,2.257905,0,0,0,0,1.037143,3,0
46170.432731,8.396001,36,2.241286,1.074762,36,18,2.241286,0,0,0,0,1.074762,3,0
46170.432743,8.396001,36,2.234905,1.115714,36,18,2.234905,0,0,0,0,1.115714,3,0
46170.432766,8.396001,36,2.246524,1.156667,36,26,2.246524,0,0,0,0,1.156667,3,0
46170.432778,8.396001,36,2.25831,1.190476,36,26,2.25831,0,0,0,0,1.190476,3,0
46170.432789,8.396001,36,2.248405,1.235714,36,26,2.248405,0,0,0,0,1.235714,3,0
46170.432801,8.396001,36,2.236667,1.276667,36,26,2.236667,0,0,0,0,1.276667,3,0
46170.432813,8.396001,36,2.241667,1.314048,36,26,2.241667,0,0,0,0,1.314048,3,0
46170.432824,8.396001,36,2.256905,1.355238,36,26,2.256905,0,0,0,0,1.355238,3,0
46170.432836,8.396001,36,2.249572,1.392857,36,26,2.249572,0,0,0,0,1.392857,3,0
46170.432847,8.396001,36,2.235024,1.434048,36,26,2.235024,0,0,0,0,1.434048,3,0
46170.432859,8.396001,36,2.237762,1.47119,36,26,2.237762,0,0,0,0,1.47119,3,0
46170.43287,8.396001,36,2.254119,1.512381,36,26,2.254119,0,0,0,0,1.512381,3,0
46170.432882,8.396001,36,2.25431,1.55,36,26,2.25431,0,0,0,0,1.55,3,0
46170.432894,8.396001,36,2.235381,1.59119,36,26,2.235381,0,0,0,0,1.59119,3,0
46170.432905,8.396001,36,2.251452,1.628333,36,26,2.251452,0,0,0,0,1.628333,3,0
46170.432917,8.396001,36,2.340548,1.670476,36,26,2.340548,0,0,0,0,1.670476,3,0
46170.432928,8.396001,36,2.392,1.713809,36,26,2.392,0,0,0,0,1.713809,3,0
46170.43294,8.396001,36,2.452786,1.754286,36,26,2.452786,0,0,0,0,1.754286,3,0
46170.432951,8.396001,36,2.487619,1.799762,36,26,2.487619,0,0,0,0,1.799762,3,0
46170.432963,8.396001,36,2.493072,1.84119,36,26,2.493072,0,0,0,0,1.84119,3,0
46170.432975,8.396001,36,2.510286,1.886905,36,26,2.510286,0,0,0,0,1.886905,3,0
46170.432998,8.396001,44,2.575548,1.933571,44,32,2.575548,0,0,0,0,1.933571,3,0
46170.433009,8.396001,44,2.612953,1.976905,44,35,2.612953,0,0,0,0,1.976905,3,0
46170.433021,8.396001,44,2.630048,2.020476,44,35,2.630048,0,0,0,0,2.020476,3,0
46170.433032,8.396001,44,2.622048,2.068809,44,35,2.622048,0,0,0,0,2.068809,3,0
46170.433044,8.396001,44,2.604881,2.112143,44,35,2.604881,0,0,0,0,2.112143,3,0
46170.433056,8.396001,44,2.610572,2.16,44,35,2.610572,0,0,0,0,2.16,3,0
46170.433067,8.396001,44,2.637453,2.208095,44,35,2.637453,0,0,0,0,2.208095,3,0
46170.433079,8.396001,44,2.629119,2.252143,44,35,2.629119,0,0,0,0,2.252143,3,0
46170.43309,8.396001,44,2.608143,2.3,44,35,2.608143,0,0,0,0,2.3,3,0
46170.433102,8.396001,44,2.611143,2.343571,44,35,2.611143,0,0,0,0,2.343571,3,0
46170.433113,8.396001,44,2.625572,2.391429,44,35,2.625572,0,0,0,0,2.391429,3,0
46170.433125,8.396001,44,2.625953,2.439762,44,35,2.625953,0,0,0,0,2.439762,3,0
46170.433137,8.396001,44,2.606786,2.483333,44,35,2.606786,0,0,0,0,2.483333,3,0
46170.433148,8.396001,44,2.607214,2.53119,44,35,2.607214,0,0,0,0,2.53119,3,0
46170.43316,8.396001,44,2.622453,2.574762,44,35,2.622453,0,0,0,0,2.574762,3,0
46170.433171,8.396001,44,2.639214,2.618571,44,35,2.639214,0,0,0,0,2.618571,3,0
46170.433183,8.396001,44,2.611405,2.670952,44,35,2.611405,0,0,0,0,2.670952,3,0
46170.433194,8.396001,44,2.607167,2.714524,44,35,2.607167,0,0,0,0,2.714524,3,0
46170.433218,8.396001,44,2.622453,2.762381,44,35,2.622453,0,0,0,0,2.762381,3,0
46170.433229,8.396001,44,2.636572,2.80619,44,35,2.636572,0,0,0,0,2.80619,3,0
46170.433241,8.396001,44,2.613333,2.854286,44,35,2.613333,0,0,0,0,2.854286,3,0
46170.433252,8.396001,44,2.604095,2.897857,44,35,2.604095,0,0,0,0,2.897857,3,0
46170.433264,8.396001,44,2.615976,2.945714,44,35,2.615976,0,0,0,0,2.945714,3,0
46170.433275,8.396001,44,2.640286,2.989524,44,35,2.640286,0,0,0,0,2.989524,3,0
46170.433287,8.396001,44,2.621143,3.037619,44,35,2.621143,0,0,0,0,3.037619,3,0
46170.433299,8.396001,44,2.605167,3.08119,44,35,2.605167,0,0,0,0,3.08119,3,0
46170.43331,8.396001,44,2.613048,3.124762,44,35,2.613048,0,0,0,0,3.124762,3,0
46170.433322,8.396001,44,2.635214,3.177143,44,35,2.635214,0,0,0,0,3.177143,3,0
46170.432639,8.396001,44,2.621286,3.220952,44,35,2.621286,0,0,0,0,3.220952,3,0
46170.433345,8.396001,44,2.602929,3.268809,44,35,2.602929,0,0,0,0,3.268809,3,0
46170.433356,8.396001,44,2.610429,3.312143,44,35,2.610429,0,0,0,0,3.312143,3,0
46170.433368,8.396001,44,2.636405,3.360238,44,35,2.636405,0,0,0,0,3.360238,3,0
46170.43338,8.396001,44,2.619119,3.408571,44,44,2.619119,0,0,0,0,3.408571,3,0
46170.433391,8.396001,54,2.60281,3.451905,54,44,2.60281,0,0,0,0,3.451905,3,0
46170.433403,8.396001,54,2.611238,3.499762,54,44,2.611238,0,0,0,0,3.499762,3,0
46170.433414,8.396001,54,2.628119,3.543333,54,44,2.628119,0,0,0,0,3.543333,3,0
46170.433426,8.396001,54,2.618929,3.591667,54,44,2.618929,0,0,0,0,3.591667,3,0
46170.433438,8.396001,54,2.602143,3.635,54,44,2.602143,0,0,0,0,3.635,3,0
46170.433461,8.384001,54,2.610572,3.682857,54,44,2.610572,0,0,0,0,3.682857,3,0
46170.433472,8.384001,54,2.633238,3.730952,54,44,2.633238,0,0,0,0,3.730952,3,0
46170.433484,8.384001,54,2.622191,3.774762,54,44,2.622191,0,0,0,0,3.774762,3,0
46170.433495,8.384001,54,2.604072,3.822619,54,44,2.604072,0,0,0,0,3.822619,3,0
46170.433507,8.384001,54,2.611857,3.865952,54,44,2.611857,0,0,0,0,3.865952,3,0
46170.433519,8.396001,54,2.632429,3.914048,54,44,2.632429,0,0,0,0,3.914048,3,0
46170.43353,8.396001,54,2.62081,3.958095,54,44,2.62081,0,0,0,0,3.958095,3,0
46170.433542,8.396001,54,2.602714,4.005714,54,44,2.602714,0,0,0,0,4.005714,3,0
46170.433553,8.396001,54,2.612905,4.049286,54,44,2.612905,0,0,0,0,4.049286,3,0
46170.433565,8.396001,54,2.626857,4.097381,54,44,2.626857,0,0,0,0,4.097381,3,0
46170.433576,8.396001,54,2.613929,4.14119,54,44,2.613929,0,0,0,0,4.14119,3,0
46170.433588,8.396001,54,2.604,4.188809,54,44,2.604,0,0,0,0,4.188809,3,0
46170.4336,8.396001,62,2.618,4.236667,62,44,2.618,0,0,0,0,4.236667,3,0
46170.433611,8.396001,62,2.630881,4.280476,62,44,2.630881,0,0,0,0,4.280476,3,0
46170.433623,8.396001,62,2.607976,4.328571,62,44,2.607976,0,0,0,0,4.328571,3,0
46170.433634,8.396001,62,2.603072,4.371905,62,44,2.603072,0,0,0,0,4.371905,3,0
46170.433646,8.396001,62,2.627738,4.419762,62,53,2.627738,0,0,0,0,4.419762,3,0
46170.433657,8.396001,62,2.623833,4.468095,62,53,2.623833,0,0,0,0,4.468095,3,0
46170.433681,8.396001,62,2.603572,4.511667,62,53,2.603572,0,0,0,0,4.511667,3,0
46170.433692,8.396001,62,2.608072,4.559286,62,53,2.608072,0,0,0,0,4.559286,3,0
46170.433704,8.396001,62,2.624286,4.602857,62,53,2.624286,0,0,0,0,4.602857,3,0
46170.433715,8.396001,62,2.620214,4.646667,62,53,2.620214,0,0,0,0,4.646667,3,0
46170.433727,8.396001,62,2.600119,4.698809,62,53,2.600119,0,0,0,0,4.698809,3,0
46170.433738,8.396001,70,2.612143,4.742143,70,53,2.612143,0,0,0,0,4.742143,3,0
46170.43375,8.396001,62,2.631,4.790238,62,53,2.631,0,0,0,0,4.790238,3,0
46170.433762,8.396001,62,2.611905,4.834048,62,53,2.611905,0,0,0,0,4.834048,3,0
46170.433773,8.396001,62,2.602238,4.881667,62,53,2.602238,0,0,0,0,4.881667,3,0
46170.433785,8.396001,62,2.624643,4.925238,62,53,2.624643,0,0,0,0,4.925238,3,0
46170.433796,8.396001,62,2.620191,4.973333,62,53,2.620191,0,0,0,0,4.973333,3,0
46170.433808,8.396001,62,2.601167,5.016905,62,53,2.601167,0,0,0,0,5.016905,3,0
46170.433819,8.396001,62,2.606929,5.064524,62,53,2.606929,0,0,0,0,5.064524,3,0
46170.433831,8.396001,70,2.628572,5.108095,70,53,2.628572,0,0,0,0,5.108095,3,0
46170.433843,8.396001,70,2.616405,5.151905,70,53,2.616405,0,0,0,0,5.151905,3,0
46170.433854,8.396001,70,2.601095,5.204048,70,62,2.601095,0,0,0,0,5.204048,3,0
46170.433866,8.396001,70,2.618357,5.247381,70,62,2.618357,0,0,0,0,5.247381,3,0
46170.433877,8.396001,70,2.615619,5.295476,70,62,2.615619,0,0,0,0,5.295476,3,0
46170.433889,8.396001,80,2.597976,5.339047,80,71,2.597976,0,0,0,0,5.339047,3,0
46170.433912,8.396001,88,2.616191,5.386667,88,71,2.616191,0,0,0,0,5.386667,3,0
46170.433924,8.396001,142,2.61531,5.434762,142,71,2.61531,0,0,0,0,5.434762,3,0
46170.433935,8.396001,168,2.595572,5.478095,168,79,2.595572,0,0,0,0,5.478095,3,0
46170.433947,8.396001,174,2.61181,5.525714,174,79,2.61181,0,0,0,0,5.525714,3,0
46170.433958,8.396001,168,2.608857,5.569286,168,79,2.608857,0,0,0,0,5.569286,3,0
46170.43397,8.396001,197,2.591667,5.617143,197,89,2.591667,0,0,0,0,5.617143,3,0
46170.433981,8.396001,203,2.605929,5.660476,203,79,2.605929,0,0,0,0,5.660476,3,0
46170.433993,8.396001,203,2.59831,5.708095,203,89,2.59831,0,0,0,0,5.708095,3,0
46170.434005,8.396001,233,2.595738,5.755714,233,97,2.595738,0,0,0,0,5.755714,3,0
46170.434016,8.396001,218,2.604857,5.799047,218,89,2.604857,0,0,0,0,5.799047,3,0
46170.433333,8.396001,206,2.585619,5.846667,206,92,2.585619,0,0,0,0,5.846667,3,0
46170.434039,8.396001,209,2.593905,5.889762,209,103,2.593905,0,0,0,0,5.889762,3,0
46170.434051,8.396001,186,2.583619,5.937143,186,97,2.583619,0,0,0,0,5.937143,3,0
46170.434062,8.396001,194,2.590476,5.980238,194,115,2.590476,0,0,0,0,5.980238,3,0
46170.434074,8.396001,179,2.582881,6.027857,179,109,2.582881,0,0,0,0,6.027857,3,0
46170.434086,8.396001,179,2.588976,6.070952,179,110,2.588976,0,0,0,0,6.070952,3,0
46170.434097,8.396001,182,2.582333,6.118333,182,115,2.582333,0,0,0,0,6.118333,3,0
46170.434109,8.396001,171,2.590643,6.161428,171,110,2.590643,0,0,0,0,6.161428,3,0
46170.434132,8.396001,162,2.581929,6.213333,162,107,2.581929,0,0,0,0,6.209047,3,0
46170.434144,8.396001,174,2.573333,6.25619,174,121,2.573333,0,0,0,0,6.25619,3,0
46170.434155,8.396001,171,2.556333,6.299047,171,118,2.556333,0,0,0,0,6.299047,3,0
46170.434167,8.396001,168,2.550191,6.345714,168,124,2.550191,0,0,0,0,6.345714,3,0
46170.434178,8.396001,147,2.551643,6.392619,147,107,2.551643,0,0,0,0,6.392619,3,0
46170.43419,8.396001,171,2.554095,6.435238,171,124,2.554095,0,0,0,0,6.435238,3,0
46170.434201,8.396001,162,2.550857,6.481905,162,112,2.550857,0,0,0,0,6.481905,3,0
46170.434213,8.396001,171,2.5485,6.524524,171,124,2.5485,0,0,0,0,6.524524,3,0
46170.434225,8.396001,170,2.550048,6.571428,170,118,2.550048,0,0,0,0,6.571428,3,0
46170.434236,8.396001,168,2.557024,6.613809,168,124,2.557024,0,0,0,0,6.613809,3,0
46170.434248,8.396001,153,2.556024,6.656428,153,110,2.556024,0,0,0,0,6.656428,3,0
46170.434259,8.396001,150,2.551857,6.707619,150,107,2.551857,0,0,0,0,6.707619,3,0
46170.434271,8.396001,168,2.551405,6.75,168,129,2.551405,0,0,0,0,6.75,3,0
46170.434282,8.396001,150,2.554881,6.796905,150,107,2.554881,0,0,0,0,6.796905,3,0
46170.434294,8.396001,168,2.551548,6.839524,168,124,2.551548,0,0,0,0,6.839524,3,0
46170.434306,8.396001,156,2.554929,6.88619,156,112,2.554929,0,0,0,0,6.88619,3,0
46170.434317,8.396001,168,2.550595,6.928809,168,127,2.550595,0,0,0,0,6.928809,3,0
46170.434329,8.396001,153,2.558786,6.975714,153,118,2.558786,0,0,0,0,6.975714,3,0
46170.43434,8.396001,168,2.559929,7.018333,168,127,2.559929,0,0,0,0,7.018333,3,0
46170.434363,8.396001,162,2.55081,7.065,162,121,2.55081,0,0,0,0,7.065,3,0
46170.434375,8.396001,145,2.554143,7.112143,145,110,2.554143,0,0,0,0,7.112143,3,0
46170.434387,8.396001,156,2.554667,7.154524,156,129,2.554667,0,0,0,0,7.154524,3,0
46170.434398,8.396001,142,2.559976,7.201428,142,107,2.559976,0,0,0,0,7.201428,3,0
46170.43441,8.396001,159,2.552119,7.244047,159,129,2.552119,0,0,0,0,7.244047,3,0
46170.434421,8.396001,147,2.550714,7.290714,147,112,2.550714,0,0,0,0,7.290714,3,0
46170.434433,8.396001,153,2.556786,7.337619,153,118,2.556786,0,0,0,0,7.337619,3,0
46170.434444,8.396001,147,2.559548,7.380238,147,118,2.559548,0,0,0,0,7.380238,3,0
46170.434456,8.396001,162,2.550095,7.422619,162,127,2.550095,0,0,0,0,7.422619,3,0
46170.434468,8.396001,162,2.553333,7.469524,162,121,2.553333,0,0,0,0,7.469524,3,0
46170.434479,8.396001,145,2.545405,7.516428,145,110,2.545405,0,0,0,0,7.516428,3,0
46170.434491,8.396001,153,2.527143,7.558571,153,121,2.527143,0,0,0,0,7.558571,3,0
46170.434502,8.396001,135,2.525214,7.605,135,110,2.525214,0,0,0,0,7.605,3,0
46170.434514,8.396001,153,2.525262,7.647143,153,118,2.525262,0,0,0,0,7.647143,3,0
46170.434525,8.396001,135,2.522595,7.693333,135,110,2.522595,0,0,0,0,7.693333,3,0
46170.434537,8.396001,153,2.525214,7.739524,153,127,2.525214,0,0,0,0,7.735238,3,0
46170.434549,8.396001,135,2.518691,7.781666,135,110,2.518691,0,0,0,0,7.777381,3,0
46170.43456,8.396001,153,2.525643,7.827857,153,127,2.525643,0,0,0,0,7.827857,3,0
46170.434572,8.396001,142,2.485333,7.869762,142,110,2.485333,0,0,0,0,7.869762,3,0
46170.434595,8.396001,124,1.792762,7.909762,124,89,1.792762,0,0,0,0,7.909762,3,0
46170.434606,8.396001,98,1.287786,7.934286,98,71,1.287786,0,0,0,0,7.934286,3,0
46170.434618,8.396001,88,1.226357,7.956905,88,62,1.226357,0,0,0,0,7.956905,3,0
46170.43463,8.396001,83,1.237691,7.977381,83,56,1.23681,0,0,0,0,7.977381,3,0
46170.434641,8.396001,70,1.243833,8.000238,70,44,1.243833,0,0,0,0,8.000238,3,0
46170.434653,8.396001,73,1.238429,8.020952,73,47,1.238429,0,0,0,0,8.020952,3,0
46170.434664,8.396001,80,1.243833,8.043571,80,53,1.243833,0,0,0,0,8.043571,3,0
46170.434676,8.396001,70,1.246952,0.007381,70,44,1.246952,0,0,0,0,0.007381,3,1
46170.434687,8.396001,70,1.244333,0.028333,70,38,1.244333,0,0,0,0,0.028333,3,0
46170.434699,8.396001,70,1.250048,0.05119,70,44,1.250048,0,0,0,0,0.05119,3,0
46170.434711,8.396001,80,1.400643,0.072619,80,53,1.400643,0,0,0,0,0.072619,3,0
46170.434028,8.396001,70,1.61031,0.100714,70,44,1.61031,0,0,0,0,0.100714,3,0
46170.434734,8.396001,88,1.911572,0.132857,88,62,1.911572,0,0,0,0,0.132857,3,0
46170.434745,8.396001,115,2.140881,0.167143,115,71,2.140881,0,0,0,0,0.167143,3,0
46170.434757,8.396001,127,2.228095,0.207143,127,74,2.228095,0,0,0,0,0.203333,3,0
46170.434769,8.396001,145,2.328143,0.245,145,79,2.328143,0,0,0,0,0.245,3,0
46170.43478,8.396001,150,2.441381,0.285,150,79,2.441381,0,0,0,0,0.285,3,0
46170.434792,8.396001,159,2.501905,0.334524,159,89,2.501905,0,0,0,0,0.334524,3,0
46170.434803,8.396001,168,2.519024,0.37619,168,107,2.519024,0,0,0,0,0.37619,3,0
46170.434826,8.396001,150,2.515572,0.422381,150,97,2.515572,0,0,0,0,0.422381,3,0
46170.434838,8.396001,168,2.511857,0.464286,168,115,2.511857,0,0,0,0,0.464286,3,0
46170.43485,8.396001,147,2.518381,0.510476,147,97,2.518381,0,0,0,0,0.510476,3,0
46170.434861,8.396001,159,2.5205,0.552381,159,121,2.5205,0,0,0,0,0.552381,3,0
46170.434873,8.396001,142,2.516072,0.598571,142,107,2.516072,0,0,0,0,0.598571,3,0
46170.434884,8.396001,150,2.510667,0.644762,150,118,2.510667,0,0,0,0,0.644762,3,0
46170.434896,8.396001,142,2.509476,0.686667,142,107,2.509476,0,0,0,0,0.686667,3,0
46170.434907,8.396001,153,2.51181,0.732619,153,118,2.51181,0,0,0,0,0.732619,3,0
46170.434919,8.396001,142,2.514595,0.774524,142,107,2.514595,0,0,0,0,0.774524,3,0
46170.434931,8.396001,145,2.513619,0.820714,145,118,2.513619,0,0,0,0,0.820714,3,0
46170.434942,8.396001,153,2.524214,0.866905,153,118,2.524214,0,0,0,0,0.866905,3,0
46170.434954,8.396001,153,2.521976,0.90881,153,118,2.521976,0,0,0,0,0.90881,3,0
46170.434965,8.396001,132,2.514333,0.950714,132,110,2.514333,0,0,0,0,0.950714,3,0
46170.434977,8.396001,150,2.50731,0.996905,150,124,2.50731,0,0,0,0,0.996905,3,0
46170.434988,8.396001,135,2.514524,1.038571,135,110,2.514524,0,0,0,0,1.038571,3,0
46170.435,8.396001,153,2.517738,1.084762,153,124,2.517738,0,0,0,0,1.084762,3,0
46170.435012,8.396001,138,2.520595,1.126667,138,112,2.520595,0,0,0,0,1.126667,3,0
46170.435023,8.396001,153,2.520667,1.172857,153,124,2.520667,0,0,0,0,1.172857,3,0
46170.435035,8.396001,142,2.513,1.219048,142,107,2.513,0,0,0,0,1.219048,3,0
46170.435046,8.396001,159,2.509381,1.260952,159,124,2.509381,0,0,0,0,1.260952,3,0
46170.435069,8.396001,138,2.507524,1.306905,138,107,2.507524,0,0,0,0,1.306905,3,0
46170.435093,8.396001,145,2.509595,1.352857,145,118,2.509595,0,0,0,0,1.352857,3,0
46170.435104,8.396001,127,2.514262,1.394762,127,107,2.514262,0,0,0,0,1.394762,3,0
46170.435116,8.396001,145,2.516619,1.440952,145,118,2.516619,0,0,0,0,1.440952,3,0
46170.435127,8.396001,132,2.516619,1.482857,132,107,2.516619,0,0,0,0,1.482857,3,0
46170.435139,8.396001,153,2.519738,1.529048,153,118,2.519738,0,0,0,0,1.529048,3,0
46170.43515,8.396001,142,2.516714,1.570952,142,110,2.516714,0,0,0,0,1.570952,3,0
46170.435162,8.396001,153,2.508524,1.617143,153,124,2.508524,0,0,0,0,1.617143,3,0
46170.435174,8.396001,127,2.515833,1.658809,127,110,2.515833,0,0,0,0,1.658809,3,0
46170.435185,8.396001,153,2.518691,1.705,153,124,2.518691,0,0,0,0,1.705,3,0
46170.435197,8.396001,135,2.521119,1.746905,135,110,2.521119,0,0,0,0,1.746905,3,0
46170.435208,8.396001,150,2.516738,1.793095,150,124,2.516738,0,0,0,0,1.793095,3,0
46170.43522,8.396001,130,2.515667,1.839286,130,112,2.515667,0,0,0,0,1.839286,3,0
46170.435231,8.396001,135,2.51031,1.88119,135,110,2.509929,0,0,0,0,1.88119,3,0
46170.435243,8.396001,138,2.51,1.927143,138,107,2.51,0,0,0,0,1.927143,3,0
46170.435255,8.396001,145,2.510548,1.973095,145,118,2.510548,0,0,0,0,1.973095,3,0
46170.435266,8.396001,132,2.517262,2.015238,132,107,2.517262,0,0,0,0,2.015238,3,0
46170.435278,8.396001,156,2.515786,2.057143,156,127,2.515786,0,0,0,0,2.057143,3,0
46170.435301,8.384001,127,2.513905,2.103333,127,107,2.513905,0,0,0,0,2.103333,3,0
46170.435312,8.384001,145,2.513524,2.145238,145,118,2.51531,0,0,0,0,2.145238,3,0
46170.435324,8.384001,135,2.511286,2.19119,135,107,2.511286,0,0,0,0,2.19119,3,0
46170.435336,8.384001,144,2.513762,2.233095,144,121,2.513762,0,0,0,0,2.233095,3,0
46170.435347,8.384001,138,2.524095,2.283571,138,118,2.524095,0,0,0,0,2.283571,3,0
46170.435359,8.384001,135,2.521976,2.325476,135,124,2.521976,0,0,0,0,2.325476,3,0
46170.43537,8.384001,138,2.51931,2.371667,138,118,2.51931,0,0,0,0,2.371667,3,0
46170.435382,8.384001,145,2.517881,2.413571,145,127,2.517881,0,0,0,0,2.413571,3,0
46170.435394,8.384001,138,2.513048,2.459762,138,112,2.513048,0,0,0,0,2.459762,3,0
46170.435405,8.384001,150,2.513714,2.501429,150,124,2.513714,0,0,0,0,2.501429,3,0
46170.434722,8.384001,130,2.516833,2.547619,130,112,2.516833,0,0,0,0,2.547619,3,0
46170.435428,8.384001,159,2.523524,2.589524,159,124,2.523524,0,0,0,0,2.589524,3,0
46170.43544,8.384001,138,2.51881,2.635952,138,107,2.51881,0,0,0,0,2.635952,3,0
46170.435451,8.384001,156,2.512262,2.677857,156,124,2.512262,0,0,0,0,2.677857,3,0
46170.435463,8.360001,132,2.510476,2.723809,132,107,2.510476,0,0,0,0,2.723809,3,0
46170.435475,8.338001,145,2.507524,2.77,145,118,2.507524,0,0,0,0,2.77,3,0
46170.435486,8.314001,135,2.511357,2.811667,135,107,2.511357,0,0,0,0,2.811667,3,0
46170.435498,8.290001,153,2.514619,2.857857,153,118,2.514619,0,0,0,0,2.857857,3,0
46170.435509,8.266001,112,2.520572,2.899762,112,85,2.520572,0,0,0,0,2.899762,3,0
46170.435532,8.255001,179,2.521524,2.94619,179,144,2.521524,0,0,0,0,2.94619,3,0
46170.435544,8.244001,174,2.524072,2.988095,174,127,2.524072,0,0,0,0,2.988095,3,0
46170.435556,8.231001,138,2.526381,3.034524,138,85,2.526381,0,0,0,0,3.034524,3,0
46170.435567,8.231001,132,2.526786,3.076667,132,71,2.526786,0,0,0,0,3.076667,3,0
46170.435579,8.231001,150,2.52181,3.123095,150,82,2.52181,0,0,0,0,3.123095,3,0
46170.43559,8.231001,120,2.528929,3.165238,120,59,2.528929,0,0,0,0,3.165238,3,0
46170.435602,8.231001,130,2.525905,3.211667,130,61,2.525905,0,0,0,0,3.211667,3,0
46170.435613,8.231001,145,2.525476,3.257857,145,65,2.525476,0,0,0,0,3.257857,3,0
46170.435625,8.231001,147,2.530143,3.304286,147,53,2.530143,0,0,0,0,3.304286,3,0
46170.435637,8.220001,150,2.527381,3.346428,150,62,2.527381,0,0,0,0,3.346428,3,0
46170.435648,8.220001,150,2.523072,3.388571,150,53,2.523072,0,0,0,0,3.388571,3,0
46170.43566,8.208001,130,2.533,3.434762,130,26,2.533,0,0,0,0,3.434762,3,0
46170.435671,8.196001,179,2.528786,3.48119,179,68,2.528786,0,0,0,0,3.48119,3,0
46170.435683,8.196001,168,2.529453,3.523333,168,44,2.529453,0,0,0,0,3.523333,3,0
46170.435694,8.208001,177,2.523572,3.569524,177,56,2.523572,0,0,0,0,3.569524,3,0
46170.435706,8.220001,168,2.5285,3.611667,168,53,2.5285,0,0,0,0,3.611667,3,0
46170.435718,8.231001,147,2.531691,3.658095,147,38,2.531691,0,0,0,0,3.658095,3,0
46170.435729,8.244001,153,2.529357,3.7,153,41,2.529357,0,0,0,0,3.7,3,0
46170.435752,8.255001,153,2.526119,3.746428,153,56,2.526119,0,0,0,0,3.746428,3,0
46170.435764,8.255001,159,2.521167,3.792619,159,62,2.521167,0,0,0,0,3.792619,3,0
46170.435775,8.244001,162,2.523167,3.834524,162,56,2.523167,0,0,0,0,3.834524,3,0
46170.435787,8.244001,164,2.525691,3.880952,164,68,2.525691,0,0,0,0,3.880952,3,0
46170.435799,8.231001,145,2.524857,3.922857,145,56,2.524857,0,0,0,0,3.922857,3,0
46170.43581,8.231001,159,2.522262,3.969048,159,79,2.522262,0,0,0,0,3.969048,3,0
46170.435822,8.231001,153,2.5255,4.01119,153,65,2.5255,0,0,0,0,4.01119,3,0
46170.435833,8.231001,156,2.523833,4.057381,156,68,2.523833,0,0,0,0,4.057381,3,0
46170.435845,8.231001,153,2.516214,4.099524,153,74,2.516214,0,0,0,0,4.099524,3,0
46170.435856,8.231001,147,2.516476,4.145476,147,76,2.516476,0,0,0,0,4.145476,3,0
46170.435868,8.231001,135,2.524524,4.187619,135,59,2.524524,0,0,0,0,4.187619,3,0
46170.43588,8.231001,156,2.524,4.233809,156,76,2.524,0,0,0,0,4.233809,3,0
46170.435891,8.231001,142,2.521429,4.28,142,62,2.521429,0,0,0,0,4.28,3,0
46170.435903,8.231001,156,2.520357,4.322143,156,74,2.520357,0,0,0,0,4.322143,3,0
46170.435914,8.231001,132,2.522381,4.368333,132,65,2.522381,0,0,0,0,4.368333,3,0
46170.435926,8.231001,144,2.517048,4.410238,144,76,2.517048,0,0,0,0,4.410238,3,0
46170.435937,8.231001,132,2.51231,4.456428,132,56,2.51231,0,0,0,0,4.456428,3,0
46170.435949,8.224001,153,2.516619,4.498333,153,74,2.516619,0,0,0,0,4.498333,3,0
46170.435961,8.220001,127,2.5235,4.544524,127,56,2.5235,0,0,0,0,4.544524,3,0
46170.435972,8.231001,145,2.515238,4.590714,145,82,2.515238,0,0,0,0,4.586667,3,0
46170.435995,8.244001,127,2.513119,4.632857,127,65,2.513119,0,0,0,0,4.632857,3,0
46170.436007,8.266001,144,2.510833,4.674524,144,68,2.510833,0,0,0,0,4.674524,3,0
46170.436019,8.279001,144,2.520262,4.725,144,64,2.520262,0,0,0,0,4.725,3,0
46170.43603,8.290001,153,2.517429,4.767143,153,74,2.517429,0,0,0,0,4.767143,3,0
46170.436042,8.301001,147,2.519833,4.813333,147,68,2.519833,0,0,0,0,4.813333,3,0
46170.436053,8.301001,159,2.512595,4.855238,159,82,2.512595,0,0,0,0,4.855238,3,0
46170.436065,8.301001,138,2.519905,4.90119,138,68,2.519905,0,0,0,0,4.90119,3,0
46170.436076,8.314001,142,2.529143,4.943333,142,79,2.529143,0,0,0,0,4.943333,3,0
46170.436088,8.325001,130,2.5255,4.989524,130,59,2.5255,0,0,0,0,4.989524,3,0
46170.4361,8.332001,142,2.514143,5.031428,142,79,2.514143,0,0,0,0,5.031428,3,0
